ruche;chemin;nom_fichier;annee;mois;jour;date;taille_Mo;heure;nb_videos;premiere_heure;derniere_heure;heures_presentes;taille_totale_mo;taille_moyenne_video_mo;jour_suspect_taille;commentaires;Catégorie;Exploitabilité;Nbr LED;nom_lot;taille_lot;hyperparametre;hyperparametre_file;categorie_traitement;passage;statut;nb_phases_WPM;temps_s;chemin_serveur;output_path;temps_passage_1_s;temps_passage_2_s;a_ete_relancee;temps_total_video_s;fichier_source_csv;statut_passage_1;nb_phases_passage_1;statut_passage_2;nb_phases_passage_2;duree_passage_1_lot_s;duree_passage_2_lot_s;duree_calcul_lot_s;n_workers_passage_1;n_workers_passage_2;datetime_video;temperature_moy_30min;pression_moy_30min;humidite_moy_30min;vent_moyen_IC_30min;rafales_IC_moy_30min;rafales_IC_max_30min;direction_IC_30min;vent_moyen_MR_30min;rafales_MR_moy_30min;rafales_MR_max_30min;direction_MR_30min;n_obs_IC_30min;n_obs_MR_30min;lightning_activity_1h;lightning_distance_min_1h;n_obs_lightning_1h;pluie_1h_precedente;heure_pluie;delai_pluie_min
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_10-0-6_csi0.mp4;Record_2023-7-1_10-0-6_csi0.mp4;2023;7;1;2023-07-01;226.558642;10:0:6;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;1;1040.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_10-0-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_10-0-6_csi0;1040.8;0.0;False;1040.8;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 10:00:06;20.099999999999998;1023.1;97.75;25.600000000000005;39.8;39.8;310.0;2.43;5.49;6.3;257.0;3;2;0.0;;4;0.051;2023-07-01 10:00:00;0.1
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_11-0-9_csi0.mp4;Record_2023-7-1_11-0-9_csi0.mp4;2023;7;1;2023-07-01;221.715139;11:0:9;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_2;reussite;4;496.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_11-0-9_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_11-0-9_csi0;88.8;496.6;True;585.4;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 11:00:09;20.2;1023.2666666666668;90.25;26.833333333333332;43.20000000000001;43.2;308.666670427471;3.474;7.4879999999999995;7.74;254.0;3;2;0.0;;4;0.017;2023-07-01 11:00:00;0.15
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_12-0-12_csi0.mp4;Record_2023-7-1_12-0-12_csi0.mp4;2023;7;1;2023-07-01;223.192455;12:0:12;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_2;reussite;4;850.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_12-0-12_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_12-0-12_csi0;1320.4;850.4;True;2170.8;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 12:00:12;21.399999999999995;1023.2666666666668;84.5;29.399999999999995;44.06666666666666;45.1;300.00152529388333;3.366;8.622;9.432;259.0;3;2;0.0;;4;0.0;2023-07-01 12:00:00;0.2
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_13-0-15_csi0.mp4;Record_2023-7-1_13-0-15_csi0.mp4;2023;7;1;2023-07-01;219.273586;13:0:15;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;651.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_13-0-15_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_13-0-15_csi0;651.3;0.0;False;651.3;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 13:00:15;22.03333333333333;1023.4;76.25;30.933333333333334;46.93333333333334;47.5;303.3332279826744;3.33;8.352;9.792000000000002;259.0;3;2;0.0;;4;0.0;2023-07-01 13:00:00;0.25
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_14-0-18_csi0.mp4;Record_2023-7-1_14-0-18_csi0.mp4;2023;7;1;2023-07-01;217.733845;14:0:18;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;1263.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_14-0-18_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_14-0-18_csi0;1263.8;0.0;False;1263.8;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 14:00:18;22.166666666666668;1023.4;73.0;32.13333333333333;50.79999999999999;50.8;301.9996952201138;3.852;8.352;8.46;255.0;3;2;0.0;;4;0.0;2023-07-01 14:00:00;0.3
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_15-0-21_csi0.mp4;Record_2023-7-1_15-0-21_csi0.mp4;2023;7;1;2023-07-01;224.61033;15:0:21;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_2;reussite;3;972.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_15-0-21_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_15-0-21_csi0;1320.5;972.5;True;2293.0;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 15:00:21;22.399999999999995;1023.4;69.5;32.13333333333333;50.1;50.1;297.33336342205956;5.112;10.35;10.62;254.5;3;2;0.0;;4;0.0;2023-07-01 15:00:00;0.35
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_16-0-25_csi0.mp4;Record_2023-7-1_16-0-25_csi0.mp4;2023;7;1;2023-07-01;225.210943;16:0:25;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_2;reussite_sans_phase;0;2292.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_16-0-25_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_16-0-25_csi0;1320.5;2292.4;True;3612.9;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 16:00:25;21.066666666666666;1023.2999999999998;69.5;31.26666666666667;47.6;47.6;294.332753728081;4.896000000000001;10.062000000000001;11.16;252.99999999999997;3;2;0.0;;4;0.0;2023-07-01 16:00:00;0.4166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_17-0-28_csi0.mp4;Record_2023-7-1_17-0-28_csi0.mp4;2023;7;1;2023-07-01;219.889155;17:0:28;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;1;482.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_17-0-28_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_17-0-28_csi0;482.3;0.0;False;482.3;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 17:00:28;20.599999999999998;1023.6;70.0;30.7;48.0;48.0;296.6663655959727;4.878;10.548;12.096;254.5;3;2;0.0;;4;0.0;2023-07-01 17:00:00;0.4666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_18-0-31_csi0.mp4;Record_2023-7-1_18-0-31_csi0.mp4;2023;7;1;2023-07-01;220.356406;18:0:31;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;873.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_18-0-31_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_18-0-31_csi0;873.4;0.0;False;873.4;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 18:00:31;20.133333333333333;1023.7999999999998;72.25;26.900000000000002;43.23333333333333;43.5;292.666670427471;4.662000000000001;9.594000000000001;10.368;254.0;3;2;0.0;;4;0.0;2023-07-01 18:00:00;0.5166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_19-0-34_csi0.mp4;Record_2023-7-1_19-0-34_csi0.mp4;2023;7;1;2023-07-01;217.75234;19:0:34;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;502.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_19-0-34_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_19-0-34_csi0;502.8;0.0;False;502.8;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 19:00:34;19.633333333333333;1023.9333333333334;77.5;22.399999999999995;39.43333333333333;41.0;290.9993901614561;4.176;8.118;8.604000000000001;254.5;3;2;0.0;;4;0.0;2023-07-01 19:00:00;0.5666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_20-0-37_csi0.mp4;Record_2023-7-1_20-0-37_csi0.mp4;2023;7;1;2023-07-01;212.076864;20:0:37;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;1;509.9;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_20-0-37_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_20-0-37_csi0;509.9;0.0;False;509.9;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 20:00:37;18.033333333333335;1023.9333333333334;84.5;15.5;34.06666666666667;35.5;279.0;3.816;7.218;7.884;252.99999999999997;3;2;0.0;;4;0.0;2023-07-01 20:00:00;0.6166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-1\Record_2023-7-1_9-0-3_csi0.mp4;Record_2023-7-1_9-0-3_csi0.mp4;2023;7;1;2023-07-01;226.255685;9:0:3;72;09:00:03;20:50:39;9,10,11,12,13,14,15,16,17,18,19,20;15135.09;210.21;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;3;509.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-1_9-0-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-1_9-0-3_csi0;509.2;0.0;False;509.2;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-01 09:00:03;18.666666666666664;1023.1;99.5;27.0;49.5;49.5;309.0;3.114;6.318;6.768;257.0;3;2;0.0;;4;0.068;2023-07-01 09:00:00;0.05
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_10-0-7_csi0.mp4;Record_2023-7-2_10-0-7_csi0.mp4;2023;7;2;2023-07-02;211.786453;10:0:7;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;968.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_10-0-7_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_10-0-7_csi0;968.0;0.0;False;968.0;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 10:00:07;20.966666666666665;1026.1;76.75;13.700000000000001;27.0;27.4;315.65993600302613;1.818;4.428000000000001;4.896000000000001;270.5;3;2;0.0;;4;0.017;2023-07-02 10:00:00;0.11666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_11-0-10_csi0.mp4;Record_2023-7-2_11-0-10_csi0.mp4;2023;7;2;2023-07-02;215.339634;11:0:10;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;713.1;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_11-0-10_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_11-0-10_csi0;713.1;0.0;False;713.1;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 11:00:10;21.900000000000002;1026.1666666666667;72.5;15.233333333333333;29.8;29.8;311.00826430746326;2.0700000000000003;6.516;7.56;274.0;3;2;0.0;;4;0.0;2023-07-02 11:00:00;0.16666666666666666
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_12-0-13_csi0.mp4;Record_2023-7-2_12-0-13_csi0.mp4;2023;7;2;2023-07-02;215.028227;12:0:13;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;1;791.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_12-0-13_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_12-0-13_csi0;791.0;0.0;False;791.0;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 12:00:13;22.7;1026.1666666666665;66.25;17.099999999999998;26.8;26.8;305.0;2.322;5.706;5.796;246.5;3;2;0.0;;4;0.0;2023-07-02 12:00:00;0.21666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_13-0-16_csi0.mp4;Record_2023-7-2_13-0-16_csi0.mp4;2023;7;2;2023-07-02;217.820185;13:0:16;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;863.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_13-0-16_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_13-0-16_csi0;863.3;0.0;False;863.3;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 13:00:16;23.23333333333333;1026.1333333333334;61.5;20.400000000000002;31.7;31.7;299.0003047798862;2.43;7.398;9.576;252.5;3;2;0.0;;4;0.0;2023-07-02 13:00:00;0.26666666666666666
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_14-0-19_csi0.mp4;Record_2023-7-2_14-0-19_csi0.mp4;2023;7;2;2023-07-02;219.912979;14:0:19;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;3;771.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_14-0-19_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_14-0-19_csi0;771.2;0.0;False;771.2;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 14:00:19;22.433333333333334;1026.4333333333334;58.5;27.566666666666666;41.0;41.0;294.332753728081;2.5020000000000002;7.488;9.432;262.0;3;2;0.0;;4;0.0;2023-07-02 14:00:00;0.31666666666666665
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_15-0-22_csi0.mp4;Record_2023-7-2_15-0-22_csi0.mp4;2023;7;2;2023-07-02;223.097197;15:0:22;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;435.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_15-0-22_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_15-0-22_csi0;435.4;0.0;False;435.4;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 15:00:22;21.433333333333337;1026.5666666666666;62.75;27.633333333333336;41.0;41.0;296.33204180384405;2.556;6.4079999999999995;6.732;257.0;3;2;0.0;;4;0.0;2023-07-02 15:00:00;0.36666666666666664
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_16-0-25_csi0.mp4;Record_2023-7-2_16-0-25_csi0.mp4;2023;7;2;2023-07-02;219.308076;16:0:25;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;6;388.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_16-0-25_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_16-0-25_csi0;388.6;0.0;False;388.6;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 16:00:25;21.166666666666668;1026.5333333333333;66.25;26.400000000000002;41.2;41.2;295.99898298231744;2.7720000000000002;6.336;6.408;261.0;3;2;0.0;;4;0.0;2023-07-02 16:00:00;0.4166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_17-0-28_csi0.mp4;Record_2023-7-2_17-0-28_csi0.mp4;2023;7;2;2023-07-02;224.819323;17:0:28;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_016_50_2023-06-28_2023-07-02;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_2;echec_timeout;0;3600.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_17-0-28_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_17-0-28_csi0;1320.5;3600.6;True;4921.1;resultats_2202_2202_LED5_LOT_016_50_2023-06-28_2023-07-02.csv;;;;;;;;;;2023-07-02 17:00:28;20.900000000000002;1026.4666666666667;66.0;24.933333333333334;38.9;39.5;298.3332279826744;3.42;9.288;12.528;254.5;3;2;0.0;;4;0.0;2023-07-02 17:00:00;0.4666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_18-0-31_csi0.mp4;Record_2023-7-2_18-0-31_csi0.mp4;2023;7;2;2023-07-02;219.757051;18:0:31;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_017_50_2023-07-02_2023-07-16;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite;1;890.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_18-0-31_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_18-0-31_csi0;890.4;0.0;False;890.4;resultats_2202_2202_LED5_LOT_017_50_2023-07-02_2023-07-16.csv;;;;;;;;;;2023-07-02 18:00:31;20.0;1026.5666666666666;68.75;23.8;36.6;38.6;295.99898298231744;3.816;7.812;8.316;254.5;3;2;0.0;;4;0.0;2023-07-02 18:00:00;0.5166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_19-0-34_csi0.mp4;Record_2023-7-2_19-0-34_csi0.mp4;2023;7;2;2023-07-02;222.959569;19:0:34;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_017_50_2023-07-02_2023-07-16;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;751.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_19-0-34_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_19-0-34_csi0;751.0;0.0;False;751.0;resultats_2202_2202_LED5_LOT_017_50_2023-07-02_2023-07-16.csv;;;;;;;;;;2023-07-02 19:00:34;19.46666666666667;1026.6333333333334;70.75;23.666666666666668;33.1;33.2;299.3336344040273;3.6;7.308;7.776000000000001;255.5;3;2;0.0;;4;0.0;2023-07-02 19:00:00;0.5666666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_20-0-37_csi0.mp4;Record_2023-7-2_20-0-37_csi0.mp4;2023;7;2;2023-07-02;217.496585;20:0:37;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_017_50_2023-07-02_2023-07-16;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;728.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_20-0-37_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_20-0-37_csi0;728.8;0.0;False;728.8;resultats_2202_2202_LED5_LOT_017_50_2023-07-02_2023-07-16.csv;;;;;;;;;;2023-07-02 20:00:37;18.03333333333333;1026.6666666666667;74.5;17.933333333333334;32.9;32.9;301.33332957252895;3.7439999999999998;6.6419999999999995;7.092;255.5;3;2;0.0;;4;0.0;2023-07-02 20:00:00;0.6166666666666667
nap-mag12552202;F:\nap-mag12552202\2023-7-2\Record_2023-7-2_9-0-3_csi0.mp4;Record_2023-7-2_9-0-3_csi0.mp4;2023;7;2;2023-07-02;228.351301;9:0:3;72;09:00:03;20:50:40;9,10,11,12,13,14,15,16,17,18,19,20;14998.8;208.32;NON;ok - LED apparente n°5;OK;Exploitable;5.0;2202_LED5_LOT_017_50_2023-07-02_2023-07-16;50;best_hyperparameters_2202_LED5_MIX2;best_hyperparameters_2202_LED5_MIX2.json;2202_LED5;passage_1;reussite_sans_phase;0;749.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-7-2_9-0-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-7-2_9-0-3_csi0;749.4;0.0;False;749.4;resultats_2202_2202_LED5_LOT_017_50_2023-07-02_2023-07-16.csv;;;;;;;;;;2023-07-02 09:00:03;19.76666666666667;1026.2;87.5;19.366666666666667;29.100000000000005;29.1;323.99173569253674;1.71;4.77;4.968;266.5;3;2;0.0;;4;0.0;2023-07-02 09:00:00;0.05
